index, timestamp, temp, press, humid, gas, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 20:31:06, b'0.00,0.00,0.00,0.00,44330.00,84242,367,2139,1772,79.857475,0,0,0,0\r\n'
1, 20:31:08, b'0.00,0.00,0.00,0.00,44330.00,85604,367,2136,1769,79.699081,0,0,0,0\r\n'
2, 20:31:09, b'0.00,0.00,0.00,0.00,44330.00,86966,366,2134,1768,79.683609,0,0,0,0\r\n'
3, 20:31:11, b'0.00,0.00,0.00,0.00,44330.00,88328,367,2136,1769,79.699081,0,0,0,0\r\n'
4, 20:31:12, b'0.00,0.00,0.00,0.00,44330.00,89690,366,2133,1767,79.630806,0,0,0,0\r\n'
