index, timestamp, temp, press, humid, gas, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 21:10:02, b'0.00,0.00,0.00,0.00,44330.00,11874,370,2152,1782,80.273476,0,0,0,0\r\n'
1, 21:10:04, b'0.00,0.00,0.00,0.00,44330.00,13236,369,2148,1779,80.152397,0,0,0,0\r\n'
2, 21:10:05, b'0.00,0.00,0.00,0.00,44330.00,14598,370,2152,1782,80.273476,0,0,0,0\r\n'
3, 21:10:06, b'0.00,0.00,0.00,0.00,44330.00,15960,370,2152,1782,80.273476,0,0,0,0\r\n'
4, 21:10:08, b'0.00,0.00,0.00,0.00,44330.00,17322,370,2155,1785,80.431847,0,0,0,0\r\n'
