index, timestamp, temp, press, humid, gas, alt, millis, ir, full, visible, lux, tvoc, eco2, h2, eth
0, 15:02:25, b'0.00,0.00,0.00,0.00,44330.00,29068,1720,11677,9957,461.875183,0,0,0,0\r\n'
1, 15:02:26, b'0.00,0.00,0.00,0.00,44330.00,30430,1716,11660,9944,461.341553,0,0,0,0\r\n'
2, 15:02:27, b'0.00,0.00,0.00,0.00,44330.00,31792,1718,11675,9957,461.954285,0,0,0,0\r\n'
3, 15:02:29, b'0.00,0.00,0.00,0.00,44330.00,33154,1720,11669,9949,461.449432,0,0,0,0\r\n'
4, 15:02:30, b'0.00,0.00,0.00,0.00,44330.00,34516,1725,11695,9970,462.369293,0,0,0,0\r\n'
